,won
12218,0
71253,0
53903,0
44896,0
4026,0
17143,0
76578,0
6259,0
53371,0
72605,0
32857,0
38486,0
41040,0
58045,0
39134,0
42798,0
53069,0
76434,1
3820,0
54336,0
27433,0
25354,0
9013,1
58476,0
52755,0
53696,0
12680,0
49322,0
31470,0
3733,0
42407,0
68292,0
8460,0
28293,0
23497,1
34117,0
50313,0
33416,0
21941,0
7290,0
9009,0
60948,0
1133,0
31329,0
57614,0
58172,0
31416,0
76374,0
69063,0
61604,0
57196,0
22643,0
40503,0
58264,0
33014,0
45044,1
4379,0
16261,0
45090,0
28805,0
36864,0
63001,1
65534,0
32011,0
39517,0
49050,0
826,0
75771,1
21837,0
33358,0
74851,0
53151,0
59480,0
6423,0
53146,0
71737,0
74810,0
23569,0
14401,0
48293,0
49663,0
31600,0
55225,0
28596,0
24473,0
45419,0
16655,0
17410,0
8370,1
60172,0
17510,0
57446,1
73242,0
17033,0
23446,0
50327,0
38415,0
51810,0
33509,0
54420,0
14992,0
75553,0
21953,0
32997,0
3369,0
41636,0
47809,0
74450,1
18523,0
27144,0
28867,0
36067,0
7066,0
18702,0
69287,0
6366,0
76065,0
25757,0
75293,0
5712,0
15869,0
38203,0
55747,0
45524,0
36565,0
73459,0
34036,0
8273,0
42821,0
71809,0
63248,0
8965,0
1973,0
37631,0
70092,0
31378,0
9249,0
37823,0
12908,0
39758,0
76265,0
69139,0
50569,0
8528,0
58687,0
33687,1
62924,0
47073,0
12784,0
25367,0
55911,0
46464,0
52664,0
68431,0
50561,0
69889,1
12910,0
20386,0
44972,0
50209,0
38708,0
39194,0
65933,0
34034,0
26851,0
2338,0
6298,0
1947,0
61774,0
44975,0
40645,0
10683,0
9960,0
76236,0
25030,0
26033,0
48299,0
54982,0
42763,0
15986,0
37231,0
75464,0
1681,0
29152,0
32018,0
32706,0
72704,0
21012,0
5190,0
72896,0
16259,0
39771,0
21509,0
62951,0
6305,0
70127,0
15839,0
61002,0
61780,0
27876,0
59126,0
13232,0
47284,0
38213,0
40742,0
59411,0
75348,0
54915,0
41214,0
3712,1
21768,0
53638,0
43255,0
75827,0
60324,0
45870,0
52433,1
67560,0
66007,0
4306,0
40839,0
50857,0
48513,0
2009,0
43547,0
70730,0
13768,1
39712,0
67210,0
18546,0
72675,0
59113,0
15231,0
16501,1
66470,0
19219,0
64672,0
26938,0
45047,1
34594,0
58143,0
40493,0
25650,0
68655,0
30189,0
22293,0
58408,0
45667,0
56042,1
32455,0
3070,0
73374,0
11558,0
64214,0
23460,0
919,0
20289,0
46857,1
28098,0
24296,0
1203,0
62345,0
6171,0
17797,0
13224,0
71258,0
4663,0
36253,1
62605,0
17334,0
12745,0
53463,0
45882,0
23691,0
35466,0
40904,0
32858,0
5160,0
4037,0
64073,0
61061,0
21755,0
41988,1
10368,0
9500,1
45653,1
48258,0
53347,0
10252,1
64075,0
35720,0
1823,0
3884,0
61858,0
67843,0
72833,1
48892,0
33679,0
38015,0
35820,1
9680,0
59731,0
64802,0
42802,0
18348,0
28542,0
25415,0
62117,0
5656,0
58775,0
34730,0
60329,0
9795,1
56426,0
30173,0
14717,0
16637,0
27217,1
5577,0
21476,0
60937,0
18973,0
23359,0
296,0
35749,0
70855,0
9507,0
19920,0
26627,0
51569,0
18173,0
31796,0
44308,0
45217,1
57303,0
44084,0
47723,0
9906,1
42682,0
11087,0
20815,0
8758,0
62128,0
50367,0
58583,0
24062,1
302,0
9820,0
73865,0
35424,0
10847,0
33511,0
32154,0
8641,1
31472,0
26582,1
49156,0
614,0
42441,0
63714,0
30011,0
21934,0
34927,0
21501,0
70526,0
22180,0
48108,0
13112,0
28065,0
75400,0
32506,0
27652,0
24056,0
56124,0
58785,0
24243,0
5707,0
38761,0
74818,0
3838,0
24579,0
14239,0
71048,0
50517,0
37242,0
63115,0
67474,1
31881,1
61420,0
46828,0
69313,0
35118,0
12519,0
67837,0
7446,0
42275,0
33653,0
64973,1
50764,0
25977,0
51507,0
59486,0
34902,0
61566,1
47052,0
4134,0
17306,0
27948,0
67547,0
24330,0
71125,0
55798,0
709,0
75399,0
51500,0
71272,0
44741,0
60506,0
5792,0
55648,0
36720,0
64969,0
29210,0
14503,0
60746,0
75590,0
16027,0
54664,0
64791,0
72518,0
66615,0
13698,0
34407,0
28578,0
49662,0
52492,0
40647,0
189,0
38210,0
52872,1
15644,0
13769,0
29651,0
19892,1
62198,0
3124,1
24705,0
60153,0
40927,0
75636,0
75505,0
1029,0
48898,0
52812,0
44141,1
15446,0
47829,0
72623,0
36330,0
46190,0
19688,0
29387,0
56116,0
13049,1
46853,0
73075,1
30399,0
67662,0
63680,0
70445,0
71435,1
10364,1
11525,0
23834,0
5590,0
19213,0
57135,0
27122,0
69871,0
15212,0
37511,0
38623,0
21003,0
68031,0
10095,0
46399,0
12043,0
15222,0
34434,1
70509,0
20882,1
50104,0
53068,0
26833,0
37630,0
30467,0
29623,0
74629,0
66031,0
22642,0
49683,0
52615,0
63930,0
47177,1
63,0
76377,0
10187,0
33105,0
592,0
25979,0
31209,0
71372,0
1406,0
43175,0
22806,0
29251,0
26648,0
51884,0
21087,0
8584,0
63190,0
58722,0
12843,0
67543,1
76570,0
56633,0
15036,0
5619,1
27400,0
4165,0
62405,0
55770,0
10052,0
68303,0
46517,0
46393,0
36714,0
55039,0
73863,0
35994,0
44723,1
45229,0
26229,0
52365,0
71085,0
66100,0
53070,1
40328,0
31666,0
39556,0
48161,0
68242,0
46010,0
73977,1
36726,0
22890,0
26052,0
2201,0
40007,0
49003,0
46631,0
9586,0
4578,0
38161,0
54854,0
53208,0
62280,0
74549,0
27100,0
39274,0
16115,0
143,0
2424,0
55355,0
32405,0
44530,0
12107,0
23866,0
59738,0
68900,0
72259,1
9983,0
17732,0
56076,0
10185,0
73284,0
3999,0
52366,0
75511,1
65941,0
63963,0
16302,0
10376,0
76558,0
46692,0
42715,1
41869,0
43892,0
3690,0
61792,0
20871,1
1127,0
5555,0
40182,0
65685,0
31564,0
29089,1
29323,0
15438,0
14707,0
52999,0
28025,0
45391,1
34592,0
42617,0
50360,0
66170,0
32864,0
47592,0
24419,0
39178,1
27290,0
66190,0
63156,0
39116,0
1096,1
47911,1
10786,0
37111,0
33760,0
65592,0
60087,0
29398,0
36695,1
53902,0
53288,0
15203,0
47120,0
20997,0
1339,0
49674,0
54009,0
68148,0
37130,0
24167,0
67989,0
27041,0
32891,0
71340,0
43765,1
54114,0
49543,0
33003,0
49042,0
40966,0
67188,0
33202,0
4458,0
892,0
32713,0
20066,0
12222,0
72174,0
36918,0
50961,0
74757,0
67214,0
10229,0
13117,0
2846,0
43051,0
33535,0
2887,0
61992,1
17154,0
33990,0
33100,0
28543,0
48174,0
31294,0
55104,0
39171,0
14757,1
13163,0
26261,0
71662,0
17300,0
21545,0
34101,0
63880,0
46757,0
71049,1
25786,0
14126,0
39188,0
42455,0
51230,0
8282,0
26325,0
14342,0
1285,1
41808,1
47406,0
57683,0
35084,0
56480,0
67184,1
40516,0
74047,0
22695,0
54273,0
41418,0
60090,0
57039,0
49428,0
1618,0
16736,0
74852,0
10707,0
42307,1
37074,0
76678,0
64438,0
33311,0
12943,0
65437,0
23811,0
51893,0
39535,0
53366,0
24090,0
48903,0
27172,0
6654,0
36884,0
37552,0
74363,0
139,0
50654,0
44981,0
35626,0
7727,0
27178,0
13975,0
54984,0
7996,0
30563,1
44782,0
57034,0
20123,0
43446,0
2135,1
70859,0
8957,1
27665,0
24861,1
65466,0
31431,0
14043,0
17414,0
8968,0
67719,0
26707,0
43265,0
56979,0
1520,0
1922,0
76209,0
75980,0
16717,0
44357,0
50016,0
3225,0
50606,0
43445,0
6878,0
45284,0
35339,0
15237,0
75774,0
60762,0
76267,0
3237,0
58359,0
23133,0
56337,0
49634,0
75185,0
19669,0
66234,0
46684,0
12844,0
15257,0
26613,0
36094,0
2908,0
2882,0
10257,0
38706,0
30485,0
45445,0
23814,0
34440,0
3549,1
4497,0
36087,0
15812,0
27997,0
47460,0
75691,0
4041,0
52554,1
26481,0
29582,0
7710,0
36419,0
73707,0
11842,0
33678,0
60789,1
29298,0
7368,0
49627,0
58870,0
22965,0
63908,1
57550,0
34227,0
4651,0
19995,0
54694,1
18883,0
29261,0
48742,0
4699,0
33098,0
75863,0
34186,0
40006,0
75755,0
48733,0
38307,1
17871,0
52865,0
1861,0
13344,0
34444,0
33692,0
36784,0
9585,0
74194,0
73916,0
38553,0
54840,0
3274,0
38819,0
2500,0
66194,0
61232,1
18638,0
33681,0
25401,0
60499,0
5379,0
16729,0
26716,0
39212,0
32115,0
44303,0
28259,0
57681,0
4718,1
12653,0
42450,0
30007,0
52328,0
51522,0
10121,0
35489,0
12959,0
36561,0
47894,0
38736,0
22754,0
51648,0
65340,1
70076,0
32161,0
61649,0
17609,0
55049,0
45647,0
40042,0
18724,0
32457,0
25995,0
70881,0
663,0
10507,0
16451,0
41198,0
25527,0
30955,0
75066,0
2137,0
72883,0
31887,0
54476,0
23685,1
4813,1
2953,0
32380,1
13116,0
74353,0
71956,0
19509,0
4962,0
23331,1
71598,0
21020,0
50500,0
1833,0
9173,0
54695,0
30438,0
63223,0
57489,0
4489,0
23969,0
65846,0
74193,0
57097,0
55476,0
23305,0
60044,1
36052,0
63232,0
34437,0
28840,0
11844,0
9677,0
38580,0
27054,0
24131,1
69736,1
59989,0
20811,0
61464,0
23112,0
27693,0
7622,1
68524,0
47727,0
61709,0
9460,0
5243,0
50863,1
50488,1
39578,0
54724,0
65946,0
33570,0
70643,0
48260,0
5574,0
72642,0
47534,0
70586,0
28291,0
58147,0
67868,0
33532,0
26778,0
67865,0
5299,1
18445,1
74619,0
49526,0
25620,0
35139,0
71745,1
69472,0
71181,0
69974,0
5237,0
64434,0
41804,0
18393,0
59990,0
23780,0
1993,0
2269,0
59732,0
1569,0
1745,0
71109,0
59283,0
53801,0
33168,0
1053,0
22589,0
10504,0
28941,0
37504,0
19116,0
45525,0
71934,0
38530,0
38751,0
14276,0
30194,0
21169,0
14054,0
49850,0
880,0
74937,0
59408,1
48056,0
51887,0
38620,1
64576,0
26082,0
66096,0
76107,0
24457,0
30619,0
69128,0
71336,0
64272,0
52650,0
61278,0
18290,0
64395,0
11110,0
73189,0
75112,1
53244,0
39756,1
23042,0
35335,1
76704,0
49045,0
31967,0
22358,0
2800,0
4001,0
8649,0
390,0
17689,0
24876,0
20782,0
29292,1
64690,0
14572,1
51905,0
53905,0
12239,0
30003,0
40111,0
8682,0
57619,0
57373,0
39742,1
38668,1
45248,0
54022,0
39780,1
55613,0
63154,0
28562,0
18880,0
50029,0
28358,0
12186,0
16180,0
74267,0
29487,0
68591,0
35337,0
64976,0
1956,0
61086,0
52799,0
8360,0
24474,0
43441,0
21448,1
53738,0
42173,0
10064,0
32541,0
13522,0
38380,0
18525,0
39659,0
34905,1
68174,0
4033,0
34663,1
37195,0
4751,1
50511,0
5380,1
33217,0
34943,0
19756,0
63060,0
37203,0
664,0
24703,0
3368,0
22288,0
22900,0
6998,1
70436,0
20528,0
10772,0
75356,0
20218,0
50365,0
6433,0
53517,0
72776,0
19288,0
25607,0
68552,0
67922,0
8291,0
17854,0
63229,0
66489,0
494,0
51324,0
69887,0
7454,0
1553,0
58208,0
18539,0
33353,0
41818,0
54323,0
3614,1
18115,0
66174,0
31619,0
15223,0
44086,0
5107,0
24636,0
25999,0
27096,0
40702,0
15874,0
10097,1
6100,0
56815,0
20991,0
71405,0
38591,1
8251,0
63366,0
52674,0
54720,0
69569,0
21017,0
11478,0
59105,0
75783,0
69837,0
28335,0
17245,0
4896,0
54757,0
72577,0
11214,0
32004,0
21049,0
61610,0
68429,0
28107,0
3579,0
27953,0
31588,0
37115,1
31560,0
36280,0
72889,0
25964,0
67527,0
15566,0
29549,0
64669,0
64979,0
2628,0
53252,1
47398,0
37586,0
29835,0
18666,0
14713,0
8610,0
11987,0
67380,0
34983,0
6674,0
34347,0
825,0
8787,0
70128,0
16510,0
62698,0
50208,0
5562,0
3322,0
20387,0
50634,0
37822,0
75423,1
70549,0
72754,0
65727,0
9097,0
9096,0
37590,0
8532,0
38253,0
66120,1
643,0
23030,0
43323,1
21047,0
3064,0
12641,0
12922,0
24599,0
9828,0
20424,0
32076,0
49011,0
56989,0
55045,0
17175,1
56300,0
1095,0
62922,0
69122,0
2469,0
51260,0
342,0
61930,0
21300,0
29754,0
63377,0
43145,0
22534,0
50124,0
3249,0
61412,0
60443,0
22184,0
48876,0
38012,0
34115,0
39903,0
7551,0
63736,0
9583,0
62273,0
43579,0
31828,0
17881,0
17984,0
14905,0
32157,0
61656,0
39948,0
75690,0
4042,0
4614,1
28512,0
18244,1
30951,0
73582,0
61395,0
11928,0
6721,0
45022,0
32627,1
39449,0
8899,0
56348,0
73078,0
6030,0
38165,0
76681,0
7179,0
8284,0
51263,0
3881,0
8530,0
6732,0
69400,0
74504,0
57514,0
25754,0
18324,0
28181,0
51574,0
66388,0
71121,0
45665,0
28268,0
68086,0
49324,0
41905,0
52889,0
21345,1
12231,0
76043,1
16766,0
20642,0
15426,0
62010,1
29613,0
25143,0
4694,0
8253,0
6206,0
57718,1
18438,0
28975,0
19128,0
23077,0
38413,0
27323,0
60583,1
67362,0
34900,0
63589,0
6529,0
65706,0
44230,1
41095,0
983,0
22585,0
74234,0
46004,0
62211,1
64081,0
49222,0
37132,0
71768,0
61316,0
68937,0
42588,0
26054,0
5573,0
67536,0
67333,0
21477,0
49626,0
16989,0
4016,0
26295,0
5101,0
58700,0
65380,0
63875,0
31867,0
56458,0
54414,0
56670,0
69062,0
47890,0
53101,0
75191,0
10735,0
61766,0
8057,0
49152,0
33314,0
47068,0
52648,0
50976,0
28660,0
59845,0
26085,0
70755,0
23186,0
68480,0
37306,0
24251,0
62335,0
15930,1
59839,0
30701,0
9584,0
26321,0
6999,0
26370,0
32390,0
62069,1
31206,0
42672,0
37543,0
52061,0
72102,0
23655,0
5156,0
51801,0
61740,0
20636,0
45451,0
2761,0
32509,0
29826,0
55833,0
44961,0
23568,0
58947,0
40055,0
46603,0
74836,0
32158,0
52363,0
6734,0
27918,0
8705,0
23284,0
36941,0
3195,0
59025,0
42417,0
11526,0
63683,0
52991,0
41044,0
59054,0
61483,0
25257,0
52942,0
21340,0
1989,0
31121,0
72694,0
58044,1
64803,0
18026,0
61570,0
42174,0
68223,0
40896,1
8577,0
22768,0
44006,0
72581,0
15541,0
74786,0
8976,0
59997,0
17066,0
50823,0
41778,0
63830,0
42970,1
61507,0
47910,0
8304,0
9011,0
66087,0
59041,0
60105,0
18745,1
8715,0
48057,0
1946,0
68473,1
70513,0
2181,0
69348,0
7225,1
26073,0
57856,0
51537,0
22182,0
34660,0
46092,0
26150,0
57905,0
25127,0
49226,0
63509,0
28929,0
54314,0
14765,0
6059,0
21620,0
8311,0
21438,0
15448,0
21555,0
15713,0
20121,0
35517,0
56287,0
39441,0
15808,0
73566,0
42315,0
23858,0
66599,0
52372,0
22336,0
55156,0
17069,0
67795,0
36086,0
71666,0
56306,0
34577,0
52373,0
55821,0
74661,0
53199,0
56272,0
74499,0
32607,0
38193,0
20869,0
27105,0
671,0
14899,0
49665,0
48176,0
35058,0
37388,1
62892,1
12895,0
24733,0
38781,0
63783,0
66033,0
54728,0
38003,0
44213,0
26641,0
59988,0
71261,0
57915,0
17122,0
34500,0
30292,0
21441,0
30334,0
34121,0
33992,0
2700,0
36690,0
36381,0
13266,0
66025,0
8369,0
40666,0
29755,0
12468,0
75393,0
54856,0
40990,0
54524,0
50990,0
3129,0
32371,0
4068,0
153,0
45225,0
620,0
5394,0
11571,0
53799,0
21015,0
46905,0
46634,0
65894,0
18725,0
12586,0
50885,0
4438,0
37338,0
15234,1
56407,0
66572,0
62658,1
28207,0
36912,0
28279,0
12266,0
36551,0
25816,0
19279,0
60197,0
22468,1
33659,0
59685,0
27371,0
59692,0
72306,1
15242,0
27066,0
35342,0
30844,0
15978,0
68178,0
9769,0
68146,0
23513,0
37005,0
8778,1
5733,0
44506,0
31899,0
61912,0
59245,0
34242,0
75388,0
31285,0
32629,0
63155,0
38493,0
51727,1
17162,0
38536,0
33490,0
1967,0
42501,0
17533,0
22561,0
27071,0
3698,0
2892,0
44127,0
8381,0
76018,0
60523,0
73067,0
29315,0
76087,0
12987,0
7116,0
37347,1
45397,0
688,0
45614,0
65010,1
66341,0
7378,0
54971,0
43691,0
66232,0
57260,1
73973,0
45165,0
74434,0
14846,0
73001,1
72445,0
25148,0
55635,0
61769,0
3226,0
76026,0
35673,0
5900,0
408,0
36314,0
4087,0
34064,0
65853,0
40400,0
10288,0
815,0
3784,0
55480,0
27705,0
62558,0
61510,0
1263,0
66085,0
43847,1
31845,0
20466,0
63305,0
33886,0
52866,1
4337,0
72697,1
36553,0
76582,0
2405,0
31492,0
32838,0
6074,0
55656,0
16970,0
20788,0
68436,0
36563,0
53211,0
33839,0
64688,0
70863,0
48256,0
12607,0
17511,0
26587,0
68074,0
44135,0
65593,1
13697,0
28213,0
11209,0
29552,0
24734,0
33362,0
21994,0
40986,0
39807,0
150,0
47338,0
4874,0
17611,0
71071,0
6469,0
40181,0
16134,0
27894,0
36362,0
68141,0
74070,0
21022,0
52486,0
67656,0
13706,0
8908,0
60367,0
46043,0
74158,0
19989,0
57038,1
12646,0
42556,0
24696,0
60034,0
994,0
5972,1
60889,0
21695,0
67406,0
75353,0
35144,1
44948,0
27319,0
5980,0
14277,0
2796,0
3105,0
12675,0
69603,0
50391,0
9377,0
26990,0
21765,0
23500,0
35689,0
64121,0
73429,0
25900,0
75654,0
59711,0
23768,0
29200,0
23059,0
21774,0
75359,0
53926,0
25989,0
31582,0
41046,0
5375,0
69394,1
46908,0
26378,0
6018,0
22921,0
37587,0
63962,0
68637,0
7665,0
33515,0
27615,0
62037,0
15992,0
47343,0
53971,0
74064,1
18355,1
23918,0
21440,0
9463,1
35707,0
74241,0
10123,0
9967,0
52320,0
62811,0
44105,0
63881,0
20678,0
26858,1
33512,0
17405,0
28267,0
7912,0
74488,0
9489,0
61407,0
4864,0
60944,0
61648,0
27916,0
44973,0
54853,0
71371,0
42762,0
50636,0
58142,0
36554,1
73288,0
59243,0
72360,0
56470,0
43630,0
19309,0
69625,0
20212,0
10571,0
37356,0
74571,0
18149,0
43634,0
19594,0
28538,0
27497,0
35366,0
40739,0
61084,0
15210,0
41961,0
36420,0
42437,0
57404,1
18043,0
13973,0
41975,0
47270,1
755,0
64472,0
9561,0
75649,0
62769,0
29369,0
61856,0
72507,0
62396,0
41258,0
54721,0
12882,0
76082,0
29053,0
1624,0
72285,0
9232,0
75463,0
75831,0
55646,0
32419,0
57470,0
45606,0
1570,0
74059,0
18983,0
40686,0
31007,0
58020,0
24966,0
57361,0
34232,0
46271,0
66606,0
35287,0
2597,0
11848,1
47233,0
57374,0
28353,0
16205,0
34287,0
21233,0
31433,0
11547,1
41041,0
34470,0
33170,0
67215,0
64461,0
49506,1
51232,0
39052,0
38652,0
75398,0
67484,0
7336,0
18659,0
73129,0
7229,0
4420,0
45521,0
17264,0
56335,0
49389,0
18181,0
27246,0
26888,0
30426,0
7633,0
68918,0
22522,0
51221,0
39941,0
73171,0
1699,1
9246,0
30476,0
63741,0
23391,0
40747,0
49053,0
63230,1
23069,0
50188,0
24988,0
54912,0
35171,0
73123,0
30906,0
75064,0
15563,0
27836,0
55190,0
30621,0
73055,0
73435,1
56457,0
14030,0
1052,0
23773,0
73132,0
27575,0
19884,0
50924,1
4336,0
7151,0
73706,0
70246,0
35523,0
64323,0
68656,0
3297,0
19687,0
28385,0
58888,0
26475,0
72965,0
69419,0
678,0
29707,0
28797,0
45138,0
193,0
7115,1
20545,0
71172,0
7157,0
6925,0
16554,0
5849,0
14274,0
8306,0
40900,0
50510,0
52962,0
42396,0
68443,1
15053,0
40276,0
21736,0
20670,0
41903,0
41964,1
27618,0
62744,0
8263,0
54497,0
19735,0
51579,0
37110,0
50587,1
5229,0
32684,0
38911,0
15157,0
11803,0
7911,0
62007,0
3863,0
47718,0
30271,1
24036,0
36309,0
69898,0
11822,0
57716,0
22243,1
16130,0
11914,0
38445,0
51490,0
23287,0
21528,0
59578,0
63276,0
63310,0
18669,0
12777,0
40352,0
51394,0
21343,0
36589,0
54743,0
54838,0
246,1
39625,0
55774,0
46326,1
13873,0
12993,0
73868,0
64207,0
34937,0
65043,0
64750,0
43760,0
70658,0
71390,0
22752,0
51545,0
44296,1
52960,0
57519,0
71452,0
12028,0
71417,0
4747,0
10284,0
44278,0
49401,0
45976,0
58829,0
41774,0
58685,0
46188,0
53766,0
12511,0
1400,0
27042,0
36621,0
71350,0
31035,1
73176,0
13530,0
76085,0
47588,0
15876,0
18835,0
52543,0
14843,0
44894,0
68893,0
17254,1
22706,0
11228,0
21339,0
57368,0
51904,0
46461,0
60418,0
10238,0
41641,0
66633,0
31130,1
32131,0
45053,0
1815,1
28927,1
22824,0
41023,0
26138,0
34106,0
68468,0
32060,0
42222,0
45166,0
26448,0
56299,0
52327,0
27898,0
53831,0
10124,0
14514,0
38531,0
71182,0
7927,0
59643,0
18335,0
21090,0
56180,0
60935,0
6635,0
13598,0
67471,0
27462,0
25798,0
36325,0
51292,0
54120,0
69642,0
74596,0
956,0
62461,0
40431,0
57916,0
62692,0
57626,1
47821,0
59573,1
34435,0
29438,0
32856,0
42313,0
36485,0
37926,0
27965,1
25639,0
62243,0
23572,0
70257,0
52253,0
48114,1
38444,0
3501,0
33188,0
43591,0
6202,0
61206,0
14096,0
61606,0
45635,0
72365,0
38777,0
11714,0
2173,0
17735,0
4577,0
11672,0
64364,0
75484,0
63794,0
52770,0
63780,1
34551,0
16206,0
69026,0
26912,0
48735,0
50512,1
43695,0
10728,0
15075,0
50993,0
51929,0
21402,0
72457,0
40511,1
28698,0
1758,0
64945,0
35521,0
35333,0
63395,0
74747,0
36769,0
64528,0
55031,0
19231,0
14895,0
8938,0
53497,0
18084,0
53186,1
43976,0
61747,0
66103,0
53596,0
28122,0
14456,0
61993,0
20533,0
33671,1
29253,0
27077,0
2894,0
50055,0
71353,0
43706,1
22389,0
41287,0
64274,0
582,0
42422,0
67844,0
70112,0
9180,0
43751,0
40683,0
57040,0
48922,0
9493,0
74430,1
23348,0
47584,0
21071,0
30857,0
24012,0
29314,0
72781,0
71893,0
2092,0
15204,0
47578,0
59167,0
1550,0
70946,0
41378,0
74550,0
40888,0
53185,0
2481,0
36507,0
12916,0
73305,0
36065,1
241,0
38365,1
17031,0
19923,1
74160,0
28500,0
11891,0
60516,0
52760,0
56275,0
62428,0
70007,0
42858,0
30102,0
7913,0
42893,0
26662,0
26227,0
4329,0
75295,1
14436,0
53263,0
39550,0
34120,0
19079,0
28988,0
3411,0
37405,0
3985,0
20480,0
12387,0
26322,0
5105,0
22718,0
27995,0
20694,0
53736,0
42424,0
54,0
56548,0
63797,1
4012,0
56592,0
76707,0
18398,0
42225,0
16269,0
61277,1
50366,0
32744,0
29050,0
18347,0
31997,1
10893,0
45470,0
30015,0
37346,0
36276,0
39855,0
5095,0
38013,0
67388,0
7301,0
19156,0
59562,0
56105,1
72799,0
3463,0
30171,0
73172,0
7700,0
68801,0
2302,0
44903,0
30803,0
16081,0
42242,0
43298,0
55547,0
35973,0
61736,0
26375,0
76560,0
16726,0
43927,0
64701,0
69249,0
4011,0
30428,0
61891,0
6850,0
21613,0
70815,0
34042,1
18394,0
28831,0
52997,0
40472,0
30396,0
14735,0
3164,0
25866,0
22692,0
46379,0
42406,0
47842,0
42870,0
14042,0
43427,0
42131,0
62431,0
38757,0
44842,0
74046,0
50078,0
30266,0
22958,0
16980,0
64838,0
57478,0
69968,0
38180,0
49985,0
54973,0
25136,0
13921,0
28380,0
42425,0
36232,0
54687,0
36947,0
24728,0
51499,0
63735,0
12179,0
75751,0
71192,0
60027,1
61089,0
21776,0
41767,0
19093,0
13283,0
33984,0
2765,0
68478,0
19963,0
9430,0
52893,1
63506,0
55387,1
48725,0
76451,0
60410,0
19970,0
21833,0
5814,0
30954,0
39208,0
48970,0
36467,0
67207,1
19146,0
74027,0
5373,0
9264,0
45502,0
45975,1
2298,0
13094,1
46041,0
35729,0
73016,0
72172,1
15330,0
19155,0
33682,0
69144,0
62119,0
53731,0
15141,0
40332,0
31615,0
19108,0
70318,0
71783,0
6550,0
6774,0
63554,0
76708,0
14787,1
75193,0
24769,0
64866,0
47830,0
17068,0
32734,0
5564,1
19503,0
73729,0
47874,0
3611,0
5368,0
48977,0
65736,0
62641,0
9503,0
67254,0
39436,0
56826,0
41203,1
13790,0
49686,0
66146,0
37446,0
60791,0
33028,0
29079,0
53435,0
68047,0
60940,0
17450,0
62650,0
57313,0
8297,0
8642,0
11977,0
18981,1
49925,0
62474,0
27337,0
1787,0
38495,1
66610,0
9827,0
15545,0
70107,0
61287,0
66361,0
45680,0
7961,0
2722,0
17393,0
38133,0
9336,0
53373,0
2010,0
11668,0
47350,0
20637,1
14997,0
75469,0
8678,0
10299,0
59152,0
10843,0
40286,0
3546,0
8310,0
12270,0
50865,0
50742,0
66573,1
41679,0
1483,0
2705,1
54970,0
37463,0
50056,0
43329,0
69729,0
20380,0
55348,1
29225,0
69732,0
3572,1
19651,0
42595,0
68170,0
64265,0
39445,0
76449,0
69725,0
57847,0
60448,0
2697,0
66121,0
62858,0
30281,0
329,0
5997,0
69130,0
42705,0
4414,0
36000,0
15219,0
42309,0
39655,0
28631,0
29557,0
43587,0
39269,0
30217,0
60111,0
31142,0
18012,0
33127,0
10706,0
72528,0
7638,0
48547,0
46422,0
60974,0
68633,0
69724,0
21008,0
3084,0
53204,0
33165,0
28598,0
67477,0
23230,0
56401,0
51299,0
46432,0
65761,0
44277,0
57590,0
64181,0
2343,0
19531,0
49675,1
43985,0
28928,0
36923,0
50187,0
4815,0
999,0
61141,0
61662,0
66389,0
52695,0
51188,0
38029,0
75135,0
43028,0
57515,0
57855,0
22756,0
53631,0
34109,0
4035,0
70153,0
58,0
46174,0
8670,0
45228,0
72509,0
50153,0
52028,0
17728,0
17296,0
28018,0
62406,0
15976,0
75893,0
9248,0
22426,0
21673,0
58274,0
72459,0
59696,0
70887,0
64174,0
51312,0
6370,0
37698,0
56863,0
26834,0
3241,0
71383,0
11866,0
51686,0
72917,0
22983,0
62644,0
15202,0
993,0
51603,1
13487,0
11338,0
10259,0
63361,0
59890,0
61791,0
24331,0
12774,0
62832,0
39435,0
25461,0
70363,0
74105,0
73079,0
51845,0
11524,0
42840,0
39283,0
38768,0
5877,0
50516,0
16039,0
14697,1
52138,0
39635,0
12516,0
74161,0
14958,0
33254,0
4491,0
48198,0
36641,0
55370,0
23233,0
17804,0
59867,0
62533,0
43405,0
44231,0
19168,0
69159,0
18521,0
53399,0
39783,0
3563,1
2721,0
52277,0
37474,0
29197,0
37895,0
47805,0
11565,0
72606,0
35696,0
4653,0
20414,0
23962,1
55206,1
23454,0
41996,0
75310,1
31982,0
44028,0
20538,0
49453,0
56185,0
7554,0
40968,0
68454,0
41343,0
63549,0
5312,0
42107,1
15483,0
57845,0
38405,0
47153,0
10304,0
23005,0
58334,0
5126,1
62725,0
75417,0
69513,0
62526,0
56692,0
62272,0
47725,0
69165,0
17740,0
21666,0
57444,0
32111,0
27272,0
34365,0
58006,0
38084,0
53793,1
37317,0
1598,0
6657,0
28549,0
23806,0
68085,1
69810,0
15826,0
71410,0
53406,0
63316,0
29646,0
50083,0
63303,0
57399,0
52754,0
37841,0
33410,0
34238,0
29443,0
4511,0
5246,0
44449,0
25024,0
21592,0
55050,0
660,0
73569,0
28836,0
58307,0
14691,0
19677,0
18594,0
43259,0
53636,0
47897,0
61983,0
73735,0
25374,0
63171,0
27950,0
38449,0
49231,0
12839,0
42137,0
9375,1
55510,0
56353,0
26048,0
42260,0
